ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,Side,City,County,Zipcode,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Start_Year,Start_Month,Start_Dayofweek,Start_Hour,Fog,Rain,Heavy_Rain,Light_Rain,Snow
A-937041,MapQuest,201,2,2019-05-15 17:43:00,2019-05-15 18:43:00,38.743557,-90.529236,0.0,Accident on MO-364 Westbound at Exit 14 Upper Bottom Rd.,MO-364 E,R,Saint Charles,St. Charles,63303,81.0,81.0,47.0,29.4,10.0,VAR,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,17,0,0,0,0,0
A-937042,MapQuest,201,3,2019-05-15 17:48:00,2019-05-15 19:04:00,38.485195000000004,-90.35591099999999,0.0,Right lane blocked due to accident on I-55 Northbound at Exit 195 Butler Hill Rd.,I-55 N,R,Saint Louis,St. Louis County,63129,78.0,78.0,56.0,29.47,10.0,E,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,17,0,0,0,0,0
A-937043,MapQuest,201,3,2019-05-15 17:49:00,2019-05-15 19:04:00,38.638546000000005,-90.447144,0.0,Right lane blocked due to accident on I-64 Eastbound after Exits 25 25A-B 26 I-270.,I-64 E,R,Saint Louis,St. Louis County,63131,78.0,78.0,54.0,29.31,10.0,E,3.0,0.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,17,0,0,0,0,0
A-937044,MapQuest,201,2,2019-05-15 18:23:00,2019-05-15 19:08:00,38.525402,-90.399239,0.0,Right hand shoulder blocked due to accident on I-270 Northbound at Exit 3 MO-30.,I-270 S,R,Saint Louis,St. Louis County,63127,78.0,78.0,56.0,29.47,10.0,E,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,18,0,0,0,0,0
A-937045,MapQuest,201,3,2019-05-15 19:11:00,2019-05-15 23:20:00,38.549194,-90.42534599999999,0.0,Right lane blocked due to accident on I-44 Eastbound before Exits 276 277A I-270.,I-44 E,R,Saint Louis,St. Louis County,63122,77.0,77.0,56.0,29.31,10.0,E,6.0,0.0,Fair,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,2,19,0,0,0,0,0
A-937105,MapQuest,201,2,2019-05-15 04:07:00,2019-05-15 05:07:00,38.771431,-90.27741999999999,0.109999999,Accident on exit ramp from I-270 Westbound to Florissant Ave.,Dunn Rd,R,Florissant,St. Louis County,63033,58.0,58.0,93.0,29.28,10.0,ESE,7.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,5,2,4,0,0,0,0,0
A-937106,MapQuest,201,2,2019-05-15 05:43:00,2019-05-15 06:13:00,38.978367,-94.35683399999999,0.0,Right hand shoulder blocked due to accident on I-470 Southbound after Exit 12 Woods Chapel Rd.,I-470 S,R,Lees Summit,Jackson,64064,65.0,65.0,87.0,28.82,10.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,5,2,5,0,0,0,0,0
A-937107,MapQuest,203,2,2019-05-15 07:05:00,2019-05-15 08:21:00,39.068934999999996,-94.511208,0.0,Right hand shoulder blocked due to multi-vehicle accident on I-70 Westbound at 31st St.,I-70 W,R,Kansas City,Jackson,64129,63.0,63.0,90.0,29.09,10.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,7,0,0,0,0,0
A-937108,MapQuest,201,3,2019-05-15 07:53:00,2019-05-15 08:38:00,38.825466,-94.52087399999999,0.0,Left lane blocked due to accident on I-49 Northbound at Exit 175 MO-Y 163rd St.,I-49 N,R,Belton,Cass,64012,66.0,66.0,84.0,28.77,10.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,7,0,0,0,0,0
A-937109,MapQuest,201,2,2019-05-15 15:45:00,2019-05-15 18:00:00,38.770699,-90.238853,0.0,Right lane blocked due to accident on I-270 Eastbound at Exits 31A 31B MO-367 Lewis And Clark Blvd.,I-270 W,R,Saint Louis,St. Louis County,63136,79.0,79.0,52.0,29.32,10.0,CALM,0.0,0.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,15,0,0,0,0,0
A-937110,MapQuest,201,3,2019-05-15 17:06:00,2019-05-15 18:20:00,39.021469,-94.198509,0.0,Left lane blocked due to accident on I-70 Eastbound at Exit 24 MO-AA.,I-70 W,R,Grain Valley,Jackson,64029,80.0,80.0,54.0,28.85,10.0,SSE,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,17,0,0,0,0,0
A-937111,MapQuest,201,2,2019-05-15 18:03:00,2019-05-15 19:06:00,38.817799,-90.560867,0.0,Accident on MO-370 Westbound at Exit 2 Harry S Truman Blvd.,MO-370 W,R,Saint Peters,St. Charles,63376,81.0,81.0,47.0,29.4,10.0,VAR,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,18,0,0,0,0,0
A-937174,MapQuest,201,2,2019-05-15 08:30:00,2019-05-15 09:20:00,37.160084000000005,-93.316406,0.0,Center turn lane blocked due to accident on Battlefield Rd Westbound after MO-13 Kansas Expy.,W Battlefield St,R,Springfield,Greene,65807,73.0,73.0,64.0,28.62,10.0,W,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,1,0,Day,2019,5,2,8,0,0,0,0,0
A-937175,MapQuest,201,2,2019-05-15 08:52:00,2019-05-15 09:22:00,37.270245,-93.078079,0.0,Accident on I-44 Eastbound after Exit 88 MO-125.,I-44 E,R,Strafford,Greene,65757,73.0,73.0,64.0,28.62,10.0,W,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,2,8,0,0,0,0,0
A-939454,MapQuest,201,3,2019-05-16 04:08:00,2019-05-16 04:38:00,38.4492,-90.89408900000001,0.0,Right lane blocked and right hand shoulder blocked due to accident on I-44 Eastbound after MO-O.,I-44 E,R,Villa Ridge,Franklin,63089,64.0,64.0,100.0,29.39,5.0,SE,3.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Night,2019,5,3,4,0,0,0,0,0
A-939457,MapQuest,202,2,2019-05-16 06:36:00,2019-05-16 07:51:00,38.396332,-90.422752,0.0,Serious accident on Seckman Rd at Roth Dr.,Seckman Rd,R,Imperial,Jefferson,63052-1906,64.0,64.0,90.0,29.5,10.0,S,6.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,6,0,0,0,0,0
A-939458,MapQuest,201,2,2019-05-16 06:56:00,2019-05-16 07:56:00,38.638748,-90.511826,0.0,Right lane blocked due to accident on MO-141 Southbound after I-64.,State Highway 141,R,Chesterfield,St. Louis County,63017,63.0,63.0,97.0,29.42,3.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,6,0,0,0,0,0
A-939459,MapQuest,201,2,2019-05-16 07:49:00,2019-05-16 08:49:00,38.67075,-90.60303499999999,0.0,Accident on I-64 Eastbound before Exit 17 Boone's Crossing St.,I-64 E,R,Chesterfield,St. Louis County,63005,68.0,68.0,87.0,29.41,6.0,SW,5.0,0.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,7,0,0,0,0,0
A-939460,MapQuest,201,2,2019-05-16 09:25:00,2019-05-16 10:41:00,38.582008,-92.184258,0.0,Accident on US-63 Southbound at US-50.,US-50 E,R,Jefferson City,Cole,65101,79.0,79.0,60.0,29.3,10.0,VAR,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,9,0,0,0,0,0
A-939461,MapQuest,241,3,2019-05-16 11:00:00,2019-05-16 12:00:00,38.729960999999996,-90.332802,0.0,Right lane blocked due to accident on I-70 Westbound at Exits 238A 238B 238C I-170.,I-170 S,R,Saint Louis,St. Louis County,63134,81.0,81.0,58.0,29.27,10.0,SSW,8.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,11,0,0,0,0,0
A-939462,MapQuest,201,3,2019-05-16 15:04:00,2019-05-16 16:34:00,38.627758,-90.219009,0.0,Right lane blocked due to accident on I-64 at Exit 38A Jefferson Ave.,I-64 E,R,Saint Louis,St. Louis City,63103,88.0,88.0,49.0,29.37,10.0,SSW,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,15,0,0,0,0,0
A-939463,MapQuest,201,2,2019-05-16 16:41:00,2019-05-16 17:40:00,38.484840000000005,-90.504623,0.0,Accident on MO-30 at Brennan Rd.,State Highway 30,R,High Ridge,Jefferson,63049,91.0,91.0,36.0,29.3,10.0,SW,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,16,0,0,0,0,0
A-939464,MapQuest,201,3,2019-05-16 16:40:00,2019-05-16 18:10:00,38.643108000000005,-90.189514,0.0,Accident on I-70 Eastbound before Exits 249 249A 249B I-44.,Howard St,L,St. Louis,St. Louis City,63106,89.0,89.0,38.0,29.36,10.0,W,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,16,0,0,0,0,0
A-939465,MapQuest,201,3,2019-05-16 22:47:00,2019-05-16 23:16:00,38.556477,-90.25975799999999,0.0,Right lane blocked due to accident on I-55 Northbound at Loughborough Ave.,I-55 S,R,Saint Louis,St. Louis City,63111,74.0,74.0,59.0,29.33,10.0,SSW,3.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,5,3,22,0,0,0,0,0
A-939546,MapQuest,201,3,2019-05-16 04:03:00,2019-05-16 04:50:00,39.091751,-94.542908,0.0,Two left lane blocked due to accident on I-70 Westbound after 18th St.,I-70 W,R,Kansas City,Jackson,64127,73.0,73.0,71.0,29.02,10.0,SSW,9.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Night,2019,5,3,4,0,0,0,0,0
A-939548,MapQuest,201,3,2019-05-16 06:30:00,2019-05-16 07:33:00,38.825466,-94.52087399999999,0.0,Right lane blocked due to accident on I-49 Northbound at Exit 175 MO-Y 163rd St.,I-49 N,R,Belton,Cass,64012,66.0,66.0,84.0,28.71,10.0,SSW,8.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,6,0,0,0,0,0
A-939549,MapQuest,201,3,2019-05-16 06:56:00,2019-05-16 07:25:00,38.940601,-94.582504,0.0,Left lane blocked due to accident on I-435 Westbound at Exit 74 Holmes Rd.,I-435 W,R,Kansas City,Jackson,64131,70.0,70.0,76.0,29.03,10.0,SW,8.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,6,0,0,0,0,0
A-939552,MapQuest,201,2,2019-05-16 08:24:00,2019-05-16 09:24:00,38.772732,-90.935463,0.0,Accident on MO-N at Ellerman Oaks Dr.,Ellerman Oaks Dr,L,Foristell,St. Charles,63348-1648,66.0,66.0,100.0,29.39,5.0,SSE,5.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,8,0,0,0,0,0
A-939553,MapQuest,245,3,2019-05-16 11:42:00,2019-05-16 14:57:00,39.039173,-94.34159100000001,0.0,Two lanes blocked due to accident on I-70 Eastbound at Exit 17 Little Blue Pkwy.,I-70 W,R,Independence,Jackson,64057,83.0,83.0,53.0,28.78,10.0,SW,23.0,0.0,Fair / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,11,0,0,0,0,0
A-939554,MapQuest,245,3,2019-05-16 12:07:00,2019-05-16 14:07:00,39.039173,-94.34159100000001,0.0,Two lanes blocked due to accident on I-70 Eastbound at Exit 17 Little Blue Pkwy.,I-70 W,R,Independence,Jackson,64057,83.0,83.0,53.0,28.78,10.0,SW,23.0,0.0,Fair / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,12,0,0,0,0,0
A-939556,MapQuest,201,3,2019-05-16 16:15:00,2019-05-16 17:45:00,38.779041,-90.359665,0.0,Right lane blocked due to accident on I-270 Eastbound after Exit 25 US-67 Lindbergh Blvd.,N Lindbergh Blvd,R,Hazelwood,St. Louis County,63042,91.0,91.0,35.0,29.2,10.0,W,14.0,0.0,Fair,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,3,16,0,0,0,0,0
A-939557,MapQuest,201,3,2019-05-16 17:06:00,2019-05-16 19:05:00,38.777981,-90.388962,0.0,Right lane blocked due to accident on I-270 Eastbound at Exit 23 James S Mcdonnell Blvd.,I-270 E,R,Hazelwood,St. Louis County,63042,90.0,90.0,34.0,29.19,10.0,WSW,21.0,0.0,Partly Cloudy / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,17,0,0,0,0,0
A-939559,MapQuest,201,3,2019-05-16 19:05:00,2019-05-16 20:50:00,39.092690000000005,-94.590942,0.0,2 right lane blocked due to accident on I-35 Southbound at Exit 1D 20th St.,I-35 S,R,Kansas City,Jackson,64108,87.0,87.0,36.0,28.92,10.0,SSW,21.0,0.0,Fair / Windy,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,3,19,0,0,0,0,0
A-939560,MapQuest,201,3,2019-05-16 19:07:00,2019-05-16 20:07:00,39.096764,-94.59095,0.0,Left lane blocked due to accident on I-35 Southbound after I-670.,I-35 N,R,Kansas City,Jackson,64105,87.0,87.0,36.0,28.92,10.0,SSW,21.0,0.0,Fair / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,19,0,0,0,0,0
A-939561,MapQuest,201,3,2019-05-16 19:39:00,2019-05-16 20:08:00,39.047131,-94.442284,0.0,Left lane blocked due to accident on I-70 Eastbound at Exit 11 US-40.,I-70 W,R,Independence,Jackson,64055,81.0,81.0,49.0,28.71,10.0,SSW,12.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,19,0,0,0,0,0
A-939616,MapQuest,201,2,2019-05-16 07:41:00,2019-05-16 08:41:00,37.116539,-93.329048,0.0,Accident on Farm Road 182 at Farm Road 139.,W Farm Road 182,R,Springfield,Greene,65810-2135,70.0,70.0,76.0,28.61,10.0,SW,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,7,0,0,0,0,0
A-939617,MapQuest,201,2,2019-05-16 08:31:00,2019-05-16 09:01:00,37.130219,-93.272293,0.0,Accident on Holiday St at Fremont Ave.,E Holiday St,L,Springfield,Greene,65804,74.0,74.0,66.0,28.61,10.0,WSW,14.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,8,0,0,0,0,0
A-939618,MapQuest,201,2,2019-05-16 08:47:00,2019-05-16 09:32:00,37.122959,-93.27246099999999,0.0,Accident on Fremont Ave Northbound after Briar St.,E Briar St,R,Springfield,Greene,65804-7411,74.0,74.0,66.0,28.61,10.0,WSW,14.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,8,0,0,0,0,0
A-939619,MapQuest,201,3,2019-05-16 09:48:00,2019-05-16 10:48:00,37.669399,-92.65078000000001,2.130000114,Accident on entry ramp to I-44 Westbound from S Jefferson Ave.,I-44 W,R,Lebanon,Laclede,65536,78.0,78.0,66.0,29.0,10.0,WSW,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,3,9,0,0,0,0,0
A-941973,MapQuest,201,3,2019-05-17 08:47:00,2019-05-17 10:08:00,38.692005,-90.45053100000001,0.0,Two left lane blocked due to accident on I-270 Southbound after MO-364 Page Ave.,I-270 S,R,Saint Louis,St. Louis County,63146,78.0,78.0,54.0,29.29,10.0,W,13.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,8,0,0,0,0,0
A-941974,MapQuest,201,2,2019-05-17 13:19:00,2019-05-17 15:19:00,38.490063,-90.487442,0.0,Right lane blocked due to accident on MO-30 at Old Sugar Creek Rd.,New Sugar Creek Rd,R,Fenton,Jefferson,63026,85.0,85.0,46.0,29.36,10.0,W,10.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,Day,2019,5,4,13,0,0,0,0,0
A-941975,MapQuest,201,3,2019-05-17 14:30:00,2019-05-17 16:59:00,38.710803999999996,-90.285439,0.0,Right lane blocked due to accident on I-70 Eastbound at Lucas & Hunt Rd.,I-70 E,R,Saint Louis,St. Louis County,63121,87.0,87.0,37.0,29.24,10.0,SSW,12.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,14,0,0,0,0,0
A-941976,MapQuest,241,3,2019-05-17 15:27:00,2019-05-17 16:57:00,38.617958,-90.182632,0.0,Left lane blocked due to accident on I-64 Eastbound at Mississippi.,Poplar Street Brg E,R,Saint Louis,St. Louis City,63102,86.0,86.0,40.0,29.39,10.0,SSW,9.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,15,0,0,0,0,0
A-941977,MapQuest,245,3,2019-05-17 15:29:00,2019-05-17 16:29:00,38.618881,-90.18634,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-55 Northbound at Exit 40B I-44.,Poplar Street Brg E,R,Saint Louis,St. Louis City,63102,86.0,86.0,40.0,29.39,10.0,SSW,9.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,15,0,0,0,0,0
A-941978,MapQuest,245,3,2019-05-17 15:32:00,2019-05-17 17:39:00,38.631134,-90.253326,0.0,Two lanes blocked due to accident on I-64 Eastbound at I-64 Exit 36B / Tower Grove Ave.,S Boyle Ave,R,Saint Louis,St. Louis City,63110,86.0,86.0,40.0,29.39,10.0,SSW,9.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,15,0,0,0,0,0
A-941979,MapQuest,245,3,2019-05-17 15:38:00,2019-05-17 16:52:00,38.630989,-90.265968,0.0,Two lanes blocked due to accident on I-64 at Exit 36A Kingshighway Blvd.,I-64 E,R,Saint Louis,St. Louis City,63110,86.0,86.0,40.0,29.39,10.0,SSW,9.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,1,0,Day,2019,5,4,15,0,0,0,0,0
A-941980,MapQuest,245,3,2019-05-17 16:32:00,2019-05-17 17:01:00,38.618942,-90.186584,0.0,Two lanes blocked and left hand shoulder blocked due to accident on I-64 Eastbound at I-44.,I-55 N,R,Saint Louis,St. Louis City,63102,87.0,87.0,43.0,29.38,10.0,SSW,8.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,16,0,0,0,0,0
A-941981,MapQuest,201,2,2019-05-17 16:41:00,2019-05-17 18:11:00,38.515388,-90.549973,0.0,Accident on Antire Rd at I-44.,I-44 W,R,High Ridge,St. Louis County,63049,88.0,88.0,39.0,29.3,10.0,SW,8.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,16,0,0,0,0,0
A-941982,MapQuest,201,3,2019-05-17 17:38:00,2019-05-17 19:07:00,38.635681,-90.417801,0.0,Left lane blocked due to accident on I-64 Eastbound at Spoede Rd.,I-64 W,R,Saint Louis,St. Louis County,63131,86.0,86.0,41.0,29.2,10.0,S,13.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,17,0,0,0,0,0
A-941983,MapQuest,201,3,2019-05-17 17:45:00,2019-05-17 19:14:00,38.614094,-90.197014,0.0,2 right lane blocked due to accident on I-44 Westbound before Exit 290C 7th St.,S 7th St,R,Saint Louis,St. Louis City,63104,86.0,86.0,44.0,29.37,10.0,S,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,17,0,0,0,0,0
A-941984,MapQuest,201,3,2019-05-17 17:48:00,2019-05-17 19:09:00,38.619858,-90.189133,0.0,Accident on I-55 Southbound at Exit 40B I-44.,Congressman William L. Clay Sr. Bridge,R,Saint Louis,St. Louis City,63102,86.0,86.0,44.0,29.37,10.0,S,10.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,17,0,0,0,0,0
A-941985,MapQuest,201,3,2019-05-17 19:05:00,2019-05-17 19:34:00,38.643108000000005,-90.189514,0.0,Right lane blocked due to accident on I-70 Eastbound at Exits 249 249A 249B I-44.,Howard St,L,St. Louis,St. Louis City,63106,84.0,84.0,47.0,29.36,10.0,S,7.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,19,0,0,0,0,0
A-942043,MapQuest,343,4,2019-05-17 06:29:00,2019-05-17 07:59:00,38.803055,-90.67848199999999,0.0,Queueing traffic due to earlier accident on I-70 Eastbound near Tr Hughes Blvd. All lanes have been re-opened.,T.R. Hughes Blvd,R,O Fallon,St. Charles,63366,65.0,65.0,87.0,29.35,10.0,CALM,0.0,0.0,Fair,0,0,0,0,0,0,0,0,0,1,0,Day,2019,5,4,6,0,0,0,0,0
A-942046,MapQuest,201,2,2019-05-17 07:41:00,2019-05-17 08:56:00,38.934459999999994,-94.51947,0.0,Right hand shoulder blocked due to accident on I-470 Westbound after Exit 2 Blue Ridge Blvd.,I-470 W,R,Kansas City,Jackson,64134,71.0,71.0,66.0,28.73,10.0,SSW,16.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,7,0,0,0,0,0
A-942049,MapQuest,201,3,2019-05-17 08:23:00,2019-05-17 10:17:00,38.80291,-90.68229699999999,0.0,Two left lane blocked due to accident on I-70 Eastbound before Tr Hughes Blvd.,I-70 E,R,O Fallon,St. Charles,63366,74.0,74.0,64.0,29.36,7.0,SW,14.0,0.0,Fair,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,4,8,0,0,0,0,0
A-942050,MapQuest,201,3,2019-05-17 08:23:00,2019-05-17 08:53:00,38.80291,-90.68229699999999,0.0,Left lane blocked due to accident on I-70 Eastbound before Tr Hughes Blvd.,I-70 E,R,O Fallon,St. Charles,63366,74.0,74.0,64.0,29.36,7.0,SW,14.0,0.0,Fair,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,4,8,0,0,0,0,0
A-942052,MapQuest,245,3,2019-05-17 09:17:00,2019-05-17 10:18:00,39.18005,-94.585815,0.0,Two lanes blocked due to accident on I-29 Southbound at Exits 2A 2B US-169.,I-29 S,R,Kansas City,Clay,64116,76.0,76.0,60.0,28.96,10.0,SSW,15.0,0.0,Fair,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,4,9,0,0,0,0,0
A-942053,MapQuest,241,3,2019-05-17 10:17:00,2019-05-17 11:16:00,38.775211,-90.335701,0.0,Right lane blocked due to accident on I-270 Westbound at Exit 26B Graham Rd.,I-270 E,R,Hazelwood,St. Louis County,63042,81.0,81.0,50.0,29.28,10.0,WSW,16.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,10,0,0,0,0,0
A-942054,MapQuest,241,3,2019-05-17 10:50:00,2019-05-17 17:20:00,39.000828000000006,-93.735374,0.0,Left lane blocked due to accident on I-70 Eastbound before Exit 49 MO-13.,S Highway 13,R,Higginsville,Lafayette,64037,72.0,72.0,69.0,28.98,10.0,S,13.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,10,0,0,0,0,0
A-942055,MapQuest,241,3,2019-05-17 11:53:00,2019-05-17 14:08:00,39.127869,-94.567764,0.0,Left lane blocked due to accident on I-29 Southbound at Exits 5 5A Bedford Ave.,I-29 N,R,Kansas City,Clay,64116,83.0,83.0,53.0,28.96,10.0,SSW,17.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,11,0,0,0,0,0
A-942056,MapQuest,245,3,2019-05-17 12:12:00,2019-05-17 13:41:00,38.755344,-90.458023,0.0,Two lanes blocked due to accident on I-70 Westbound after MO-141.,I-70 E,R,Maryland Heights,St. Louis County,63043,84.0,84.0,46.0,29.27,10.0,WSW,14.0,0.0,Cloudy,0,0,0,1,0,0,0,0,0,0,0,Day,2019,5,4,12,0,0,0,0,0
A-942058,MapQuest,203,2,2019-05-17 14:21:00,2019-05-17 16:20:00,38.983082,-94.355492,1.7000000480000002,Multi-vehicle accident on entry ramp to I-470 Northbound from Ne Woods Chapel Rd.,I-470 N,R,Lees Summit,Jackson,64064,82.0,82.0,56.0,28.71,10.0,S,15.0,0.0,Fair,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,14,0,0,0,0,0
A-942059,MapQuest-Bing,201,2,2019-05-17 14:55:00,2019-05-17 17:10:00,39.092838,-94.48783900000001,0.0,Accident on I-435 Northbound at Exit 60 MO-12.,E Truman Rd,R,Kansas City,Jackson,64126,86.0,86.0,43.0,28.92,10.0,S,17.0,0.0,Partly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,14,0,0,0,0,0
A-942060,MapQuest,201,3,2019-05-17 16:05:00,2019-05-17 17:05:00,38.938232,-94.509537,0.0,Right lane blocked due to accident on I-470 Westbound at Exit 2 Blue Ridge Blvd.,US-50 E,R,Kansas City,Jackson,64134,83.0,83.0,46.0,28.69,10.0,SSW,23.0,0.0,Partly Cloudy / Windy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,16,0,0,0,0,0
A-942061,MapQuest,201,3,2019-05-17 17:02:00,2019-05-17 18:31:00,39.086407,-94.59214,0.0,3 left lane blocked due to accident on I-35 Northbound after Exit 1C West Pennway St.,I-35 S,R,Kansas City,Jackson,64108,85.0,85.0,41.0,28.9,10.0,S,18.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,17,0,0,0,0,0
A-942062,MapQuest,201,3,2019-05-17 17:18:00,2019-05-17 19:08:00,38.76717,-90.183098,0.0,Right hand shoulder blocked due to accident on I-270 Westbound at Exit 34 MO-H.,I-270 W,R,Saint Louis,St. Louis City,63138,87.0,87.0,39.0,29.21,10.0,SSE,16.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,17,0,0,0,0,0
A-942130,MapQuest,201,2,2019-05-17 08:14:00,2019-05-17 09:22:00,37.292831,-93.409554,1.0299999709999998,Accident on US-160 Eastbound between MO-Z and Hunt Rd.,S Hunt Rd,R,Willard,Greene,65781,67.0,67.0,76.0,28.54,10.0,S,10.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,4,8,0,0,0,0,0
A-943584,MapQuest,201,2,2019-05-18 06:59:00,2019-05-18 08:31:00,38.28492,-90.50528,0.0,Accident on Sandy Valley Rd at Sandy Church Rd.,Sandy Valley Rd,L,Hillsboro,Jefferson,63050,72.0,72.0,64.0,29.32,10.0,S,8.0,0.0,Mostly Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,5,6,0,0,0,0,0
A-943585,MapQuest,245,3,2019-05-18 12:41:00,2019-05-18 15:41:00,38.628159000000004,-90.21328000000001,0.0,Two lanes blocked due to accident on I-64 Eastbound at Exit 38B Chestnut St.,S 22nd St,L,Saint Louis,St. Louis City,63103,86.0,86.0,46.0,29.32,10.0,S,10.0,0.0,Cloudy,0,0,0,0,0,0,0,0,0,0,0,Day,2019,5,5,12,0,0,0,0,0
